team_size,duration_months,budget_usd,requirements_clarity,client_involvement,tech_complexity,risk_encoded,type_encoded,budget_per_person,complexity_risk,team_experience,regulatory_compliance,geographic_distribution,team_efficiency,project_complexity_index,budget_efficiency,experience_complexity_ratio,involvement_clarity_product,sdlc,effort_person_months,cost_usd
15,5,372800.79,4,4,4,2,2,24853.386,8,4,0,1,12.0,2.6666666666666665,4970.6772,1.0,16,Scrum,57.78,439437.43
24,29,1891383.81,3,2,2,2,1,78807.6588,4,4,0,3,3.310344827586207,4.833333333333333,2717.5054741379313,2.0,6,Iterative,553.96,2238958.16
5,5,58854.65,3,4,1,3,3,11770.93,3,2,1,3,2.0,3.0,2354.186,2.0,12,RAD,35.33,77761.73
71,27,8510105.27,3,4,2,2,4,119860.6376,4,2,0,3,5.2592592592592595,1.5211267605633803,4439.282874282733,1.0,12,SAFe,2329.16,10732679.05
15,5,151173.33,2,3,1,3,2,10078.222,3,5,0,1,15.0,1.0,2015.6444,5.0,6,Scrum,46.64,188679.86
22,41,6154098.37,3,2,4,2,5,279731.7441,8,2,1,2,1.0731707317073171,14.909090909090908,6822.725465631929,0.5,6,Spiral,1167.34,6852341.49
42,42,11603701.27,2,3,4,3,4,276278.6017,12,4,1,1,4.0,12.0,6578.061944444445,1.0,6,Spiral,1833.56,12883698.21
12,6,198771.82,4,3,1,1,4,16564.3183,1,2,1,2,4.0,0.5,2760.719722222222,2.0,12,RAD,60.2,234344.11
7,18,625984.83,4,5,2,3,3,89426.4043,6,3,1,2,1.1666666666666667,15.428571428571429,4968.1335714285715,1.5,20,Agile,136.46,702264.49
20,40,5056681.82,4,2,3,2,1,252834.091,6,5,0,3,2.5,12.0,6320.852275,1.6666666666666667,8,Waterfall,580.0,6438803.51
15,38,2756255.02,1,3,4,3,3,183750.3347,12,5,0,1,1.9736842105263157,30.4,4835.535122807018,1.25,3,Spiral,556.31,3100459.99
12,3,98259.98,3,4,4,3,3,8188.3317,12,5,0,1,20.0,3.0,2729.443888888889,1.25,12,RAD,29.43,107866.67
6,6,106390.23,3,5,4,3,1,17731.705,12,1,0,1,1.0,12.0,2955.2841666666664,0.25,15,Agile,41.82,126335.06
52,30,7960318.31,2,3,2,2,5,153083.0444,4,3,0,3,5.2,2.3076923076923075,5102.768147435897,1.5,6,SAFe,1607.21,10379522.17
15,18,812080.31,2,3,1,3,4,54138.6873,3,5,0,1,4.166666666666667,3.6,3007.7048518518523,5.0,6,Iterative,165.38,913050.39
43,25,9738697.45,1,3,3,2,5,226481.336,6,2,0,3,3.44,3.488372093023256,9059.253441860465,0.6666666666666666,3,SAFe,1526.65,10659609.75
42,22,3532020.34,3,3,4,3,3,84095.7224,12,3,1,1,5.7272727272727275,6.285714285714286,3822.5328354978355,0.75,9,Spiral,1202.85,4374458.15
25,25,3152073.92,5,2,4,1,3,126082.9568,4,5,1,3,5.0,4.0,5043.3182719999995,1.25,10,V-Model,552.46,3201499.19
9,11,368436.26,4,5,3,3,3,40937.3622,9,3,0,1,2.4545454545454546,11.0,3721.578383838384,1.0,20,Scrum,111.24,475524.71
68,30,18062954.57,5,4,4,3,5,265631.6849,12,3,0,3,6.8,5.294117647058823,8854.38949509804,0.75,20,SAFe,2907.71,21562480.5
5,5,84172.39,2,3,2,2,3,16834.478,4,5,1,3,5.0,4.0,3366.8956,2.5,6,Scrum,19.91,78932.99
33,35,4230364.57,3,2,4,2,5,128192.8658,8,2,1,1,1.8857142857142857,8.484848484848484,3662.6533073593077,0.5,6,Spiral,1324.61,5886014.73
18,20,1056936.32,5,3,1,1,4,58718.6844,1,4,0,2,3.6,1.1111111111111112,2935.9342222222226,4.0,15,Agile,242.4,1277787.5
12,5,170212.96,4,3,2,1,3,14184.4133,2,3,0,1,7.2,0.8333333333333334,2836.8826666666664,1.5,12,Scrum,45.09,186881.18
58,12,6383018.13,5,2,4,3,4,110052.0367,12,4,0,3,19.333333333333332,2.4827586206896552,9171.003060344827,1.0,10,SAFe,827.27,7085262.89
33,31,6332570.6,3,3,3,2,3,191896.0788,6,5,0,3,5.32258064516129,5.636363636363637,6190.196089931574,1.6666666666666667,9,Spiral,880.79,8210841.34
45,25,3784684.9,2,1,5,3,4,84104.1089,15,3,1,3,5.4,8.333333333333334,3364.1643555555556,0.6,2,Spiral,1690.51,4481759.13
33,37,9070420.75,5,3,3,2,3,274861.2348,6,5,1,3,4.45945945945946,6.7272727272727275,7428.682022932023,1.6666666666666667,15,V-Model,1057.75,10703250.23
21,24,3105923.54,5,1,3,2,4,147901.121,6,5,1,1,4.375,6.857142857142857,6162.546706349206,1.6666666666666667,5,V-Model,357.06,3475368.3
10,37,1586307.86,4,1,4,2,5,158630.786,8,2,1,2,0.5405405405405406,29.6,4287.318540540541,0.5,4,V-Model,459.93,2015293.46
11,8,311301.96,4,3,3,1,3,28300.1782,3,4,0,3,5.5,2.1818181818181817,3537.522272727273,1.3333333333333333,12,Scrum,78.78,377692.42
6,6,53948.37,2,5,2,3,2,8991.395,6,2,0,1,2.0,6.0,1498.5658333333333,1.0,10,Kanban,33.92,64345.62
73,25,12630906.39,3,3,4,3,4,173026.1149,12,5,1,3,14.6,4.109589041095891,6921.044597260275,1.25,9,SAFe,1992.85,14597433.22
30,14,2941371.95,5,3,4,3,3,98045.7317,12,1,0,3,2.142857142857143,5.6,7003.266547619048,0.25,15,SAFe,812.31,3607738.42
10,18,273912.74,2,2,5,3,4,27391.274,15,5,1,2,2.2222222222222223,27.0,1555.5555555555557,0.8,4,Spiral,207.57,5643309.38
7,4,44853.13,2,3,2,2,4,6407.59,4,2,1,2,3.5,2.2857142857142856,1601.8974999999998,1.0,6,Kanban,29.04,48989.23
4,5,36076.24,5,4,3,1,1,9019.06,3,5,1,3,4.0,3.75,1803.812,1.6666666666666667,20,RAD,13.77,40034.68
74,23,9048730.8,3,2,2,3,5,122280.1459,6,5,0,3,16.08695652173913,1.864864864864865,5316.528084606346,2.5,6,SAFe,1534.11,10255405.36
53,35,18328301.27,3,4,2,2,3,345817.0051,4,1,0,2,1.5142857142857142,2.641509433962264,9880.485859838274,0.5,12,SAFe,2508.14,21127290.22
6,23,379953.19,3,4,3,3,3,63325.5317,9,2,1,1,0.5217391304347826,34.5,2753.2839855072466,0.6666666666666666,12,Agile,166.3,340681.69
15,19,1217167.82,3,3,2,2,4,81144.5213,4,1,0,3,0.7894736842105263,5.066666666666666,4270.764280701755,0.5,9,Agile,395.22,1428109.23
68,21,9271032.58,5,4,3,3,5,136338.7144,9,2,0,3,6.476190476190476,2.7794117647058822,6492.319733893558,0.6666666666666666,20,SAFe,2205.73,9846782.6
8,6,217755.54,1,5,1,1,2,27219.4425,1,5,0,1,6.666666666666667,0.75,4536.5737500000005,5.0,5,Agile,21.77,125364.39
20,23,2232993.98,4,2,2,2,4,111649.699,4,3,1,3,2.608695652173913,4.6,4854.334739130435,1.5,8,Waterfall,500.7,2848717.21
31,27,5096991.18,5,3,4,2,4,164419.0703,8,3,0,2,3.4444444444444446,6.967741935483871,6089.595197132616,0.75,15,SAFe,910.4,6269922.84
35,14,1374006.94,4,1,4,1,3,39257.3411,4,1,0,2,2.5,1.6,2804.0957959183675,0.25,4,Waterfall,650.83,1655324.28
29,20,2924616.12,5,3,3,1,5,100848.8317,3,1,0,2,1.45,2.0689655172413794,5042.441586206896,0.3333333333333333,15,V-Model,701.13,3710445.56
11,10,510639.38,4,3,3,1,1,46421.7618,3,4,0,3,4.4,2.727272727272727,4642.176181818182,1.3333333333333333,12,Scrum,80.7,674003.78
40,18,4082863.75,4,3,3,1,4,102071.5938,3,2,0,3,4.444444444444445,1.35,5670.644097222223,0.6666666666666666,12,SAFe,830.15,4506635.06
17,10,658301.76,1,2,2,3,1,38723.6329,6,4,1,3,6.8,3.5294117647058822,3872.363294117647,2.0,2,Iterative,152.89,837097.37
30,30,6937792.1,5,2,5,3,4,231259.7367,15,4,1,1,4.0,15.0,7708.657888888889,0.8,10,Spiral,897.75,7407800.82
58,31,16754804.81,3,4,4,1,4,288875.945,4,2,1,1,3.7419354838709675,2.1379310344827585,9318.578870967742,0.5,12,SAFe,1762.69,18496925.7
15,11,367696.24,3,4,1,1,1,24513.0827,1,5,0,1,6.818181818181818,0.7333333333333333,2228.4620606060607,5.0,12,Scrum,65.44,447107.88
18,30,1885309.66,4,3,2,2,3,104739.4256,4,4,0,3,2.4,6.666666666666667,3491.314185185185,2.0,12,Waterfall,513.67,2261600.3
47,14,5678572.44,3,2,2,3,5,120820.6902,6,4,0,2,13.428571428571429,1.7872340425531914,8630.049300911855,2.0,6,SAFe,611.95,6312802.04
13,10,659482.0,2,5,4,2,2,50729.3846,8,3,0,3,3.9,6.153846153846154,5072.9384615384615,0.75,10,Agile,161.87,855695.98
2,5,24963.7,4,5,3,2,1,12481.85,6,3,1,1,1.2,15.0,2496.37,1.0,20,Kanban,7.41,33953.56
7,14,356548.07,3,2,1,1,2,50935.4386,1,5,0,1,2.5,2.0,3638.245612244898,5.0,6,Iterative,44.33,228287.69
8,5,116279.37,2,2,1,1,4,14534.9212,1,4,1,1,6.4,0.625,2906.98425,4.0,4,RAD,23.35,122915.72
40,29,5482731.65,4,3,4,2,5,137068.2913,8,3,0,2,4.137931034482759,5.8,4726.492801724138,0.75,12,SAFe,1235.53,6811563.61
8,20,116307.82,1,2,3,2,4,14538.4775,6,4,0,2,1.2,15.0,750.0,1.0,2,Iterative,160.74,1768140.0
25,40,6847545.95,5,3,3,3,3,273901.838,9,2,1,2,1.25,14.4,6847.545950000001,0.6666666666666666,15,Spiral,1396.12,8466580.52
57,20,6395999.63,1,4,4,3,5,112210.5198,12,5,0,2,14.25,4.2105263157894735,5610.52599122807,1.25,4,SAFe,1065.43,6825702.17
15,10,749655.94,2,3,2,1,3,49977.0627,2,5,0,3,7.5,1.3333333333333333,4997.706266666666,2.5,6,Agile,101.54,878667.31
13,16,1143898.54,2,4,1,3,2,87992.1954,3,2,0,1,1.625,3.6923076923076925,5499.512211538462,2.0,8,Agile,180.26,1131562.21
4,5,46707.31,4,2,1,3,2,11676.8275,3,4,0,3,3.2,3.75,2335.3655,4.0,8,RAD,15.98,49569.41
15,24,1473349.32,3,4,1,3,3,98223.288,3,4,0,2,2.5,4.8,4092.637,4.0,12,Agile,375.67,1661556.97
30,48,8149724.51,4,1,4,1,2,271657.4837,4,5,0,2,3.125,6.4,5659.530909722222,1.25,4,Waterfall,875.79,8291044.41
68,32,16682874.67,3,4,2,2,5,245336.3922,4,2,0,1,4.25,1.8823529411764706,7666.7622564338235,1.0,12,SAFe,2153.09,22162138.16
24,29,1302954.33,4,2,3,1,4,54289.7638,3,4,1,2,3.310344827586207,3.625,1872.0608189655175,1.3333333333333333,8,Iterative,514.7,1606945.27
11,9,287001.82,2,4,4,2,2,26091.0745,8,3,0,1,3.6666666666666665,6.545454545454546,2899.008282828283,0.75,8,Scrum,85.04,309159.65
44,41,11622872.5,2,2,5,2,4,264156.1932,10,5,1,1,5.365853658536586,9.318181818181818,6442.8339800443455,1.0,4,Spiral,1413.74,12788500.27
29,20,3318356.55,5,2,3,2,2,114426.0879,6,4,1,3,5.8,4.137931034482759,5721.304396551724,1.3333333333333333,10,Waterfall,606.19,3837802.76
39,35,10996197.87,1,1,3,3,4,281953.7915,9,1,1,1,1.1142857142857143,8.076923076923077,8055.822615384614,0.3333333333333333,1,Spiral,1710.71,14155030.05
12,33,877645.04,2,3,1,2,1,73137.0867,2,5,0,3,1.8181818181818181,5.5,2216.2753535353536,5.0,6,Iterative,224.32,1094512.16
6,10,155837.77,5,3,4,3,4,25972.9617,12,2,0,3,1.2,20.0,2597.2961666666665,0.5,15,Agile,89.07,185795.22
4,4,16788.82,3,3,4,1,1,4197.205,4,2,0,1,2.0,4.0,1049.30125,0.5,9,Kanban,12.62,22956.83
33,37,7922940.57,5,3,4,2,2,240089.1082,8,5,0,2,4.45945945945946,8.969696969696969,6488.894815724816,1.25,15,Waterfall,1036.38,9669023.17
5,7,39343.32,2,4,3,2,2,7868.664,6,4,0,2,2.857142857142857,8.4,1124.094857142857,1.3333333333333333,8,Kanban,28.74,44141.54
22,21,3248800.81,5,3,4,1,4,147672.7641,4,3,0,3,3.142857142857143,3.8181818181818183,7032.036385281385,0.75,15,V-Model,512.95,3484254.2
40,39,4475193.87,5,2,2,2,1,111879.8467,4,2,1,2,2.051282051282051,3.9,2868.7140192307693,1.0,10,Waterfall,1391.44,5494337.12
19,22,2430620.9,5,2,3,3,4,127927.4158,9,4,1,2,3.4545454545454546,10.421052631578947,5814.882535885167,1.3333333333333333,10,Spiral,421.97,2765099.26
13,27,693741.63,3,2,4,3,2,53364.7408,12,1,0,1,0.48148148148148145,24.923076923076923,1976.4718803418803,0.25,6,Iterative,488.85,832278.94
66,28,13749288.39,1,3,2,1,4,208322.5514,2,4,0,3,9.428571428571429,0.8484848484848485,7440.09112012987,2.0,3,SAFe,1615.22,15729420.18
29,42,3724438.6,4,1,3,2,4,128428.9172,6,2,0,3,1.380952380952381,8.689655172413794,3057.8313628899837,0.6666666666666666,4,Waterfall,1653.64,4562957.02
10,4,129100.24,3,5,4,1,1,12910.024,4,3,0,3,7.5,1.6,3227.5060000000003,0.75,15,Scrum,32.82,164973.48
60,17,7775896.2,5,3,4,1,4,129598.27,4,1,0,3,3.5294117647058822,1.1333333333333333,7623.427647058824,0.25,15,SAFe,1357.53,9605977.36
13,9,356669.19,3,3,4,1,3,27436.0915,4,3,1,2,4.333333333333333,2.769230769230769,3048.4546153846154,0.75,9,Agile,112.09,434357.92
17,33,3641526.65,4,2,3,1,5,214207.45,3,4,1,2,2.0606060606060606,5.823529411764706,6491.134848484849,1.3333333333333333,8,V-Model,448.44,4434097.45
10,3,70718.46,3,3,3,2,2,7071.846,6,4,0,2,13.333333333333334,1.8,2357.282,1.3333333333333333,9,XP,24.22,72492.93
30,32,9155112.65,5,3,3,3,4,305170.4217,9,4,0,3,3.75,9.6,9536.575677083334,1.3333333333333333,15,SAFe,1149.63,10679502.78
29,20,2768126.38,4,1,4,3,5,95452.6338,12,2,0,3,2.9,8.275862068965518,4772.6316896551725,0.5,4,Spiral,914.66,3648196.17
10,24,1309305.4,1,3,1,1,2,130930.54,1,3,0,2,1.25,2.4,5455.439166666666,3.0,3,Agile,162.46,926857.87
20,15,922866.52,3,2,3,3,3,46143.326,9,3,0,3,4.0,6.75,3076.2217333333333,1.0,6,Iterative,457.62,1142091.98
6,11,134182.71,4,5,1,1,1,22363.785,1,5,0,2,2.727272727272727,1.8333333333333333,2033.0713636363635,5.0,20,Scrum,33.8,144759.85
16,13,762786.75,4,3,1,3,3,47674.1719,3,1,0,1,1.2307692307692308,2.4375,3667.2439903846152,1.0,12,Agile,243.18,923378.81
7,23,369940.91,2,1,1,3,3,52848.7014,3,4,0,2,1.2173913043478262,9.857142857142858,2297.769627329192,4.0,2,Iterative,150.81,417713.03
12,6,130406.61,5,2,3,2,1,10867.2175,6,3,0,1,6.0,3.0,1811.2029166666666,1.0,10,RAD,54.42,173373.27
18,23,1813713.04,5,3,2,2,1,100761.8356,4,5,1,3,3.9130434782608696,5.111111111111111,4380.949371980676,2.5,15,Iterative,263.06,2079701.34
27,39,4898156.59,5,1,5,2,3,181413.207,10,5,0,3,3.4615384615384617,14.444444444444445,4651.62069325736,1.0,5,V-Model,1124.52,5439583.53
15,11,440877.59,3,3,1,3,2,29391.8393,3,5,0,3,6.818181818181818,2.2,2671.9853939393943,5.0,9,Scrum,119.48,551245.26
34,21,4466576.45,1,2,4,3,3,131369.8956,12,2,1,1,3.238095238095238,7.411764705882353,6255.709313725491,0.5,2,Spiral,1035.92,5086456.69
20,36,4194197.23,4,2,3,2,4,209709.8615,6,4,1,1,2.2222222222222223,10.8,5825.273930555555,1.3333333333333333,8,V-Model,556.61,5636982.65
7,5,97965.64,3,5,4,2,2,13995.0914,8,4,0,3,5.6,5.714285714285714,2799.018285714286,1.0,15,Scrum,35.57,110417.79
20,9,897981.56,4,5,1,1,1,44899.078,1,1,0,2,2.2222222222222223,0.45,4988.786444444445,1.0,20,Agile,149.4,714219.36
2,6,28483.41,3,5,3,3,2,14241.705,9,4,0,2,1.3333333333333333,27.0,2373.6175,1.3333333333333333,15,Kanban,10.04,36537.15
36,37,8383048.48,1,1,5,2,4,232862.4578,10,1,1,1,0.972972972972973,10.277777777777779,6293.57993993994,0.2,1,Spiral,1732.68,10104895.69
20,41,6330839.64,3,3,5,2,4,316541.982,10,5,1,2,2.4390243902439024,20.5,7720.536146341463,1.0,9,Spiral,680.31,8009283.11
27,35,3750969.36,5,2,5,2,3,138924.7911,10,1,0,2,0.7714285714285715,12.962962962962964,3969.279746031746,0.2,10,Spiral,1363.8,4451269.16
19,12,1060568.41,2,3,3,1,3,55819.39,3,3,0,2,4.75,1.894736842105263,4651.615833333333,1.0,6,Agile,211.11,1338387.64
3,12,77763.1,3,4,5,2,1,25921.0333,10,5,0,1,1.25,40.0,2222.222222222222,1.0,15,XP,23.29,436687.5
12,6,213657.4,2,4,4,1,4,17804.7833,4,4,1,2,8.0,2.0,2967.463888888889,1.0,8,Scrum,59.48,280478.95
17,24,1281055.48,5,2,2,1,2,75356.2047,2,2,1,1,1.4166666666666667,2.823529411764706,3139.841862745098,1.0,10,Iterative,303.41,1341346.81
67,17,5050253.15,3,4,4,3,5,75376.9127,12,5,0,2,19.705882352941178,3.044776119402985,4433.936040386304,1.25,12,SAFe,1002.62,6307500.9
10,7,213416.55,4,3,4,3,3,21341.655,12,4,0,2,5.714285714285714,8.4,3048.807857142857,1.0,12,Scrum,78.4,274268.74
26,21,3161873.95,5,3,3,1,3,121610.5365,3,5,1,2,6.190476190476191,2.423076923076923,5790.977930402931,1.6666666666666667,15,V-Model,378.74,3922119.81
15,8,485877.73,5,1,4,1,3,32391.8487,4,4,0,3,7.5,2.1333333333333333,4048.981083333333,1.0,5,Iterative,112.72,608880.0
20,24,1898687.32,2,3,4,2,2,94934.366,8,2,0,2,1.6666666666666667,9.6,3955.5985833333334,0.5,6,Agile,485.54,2232574.91
10,16,853803.93,2,4,1,2,1,85380.393,2,2,0,3,1.25,3.2,5336.274562500001,2.0,8,Agile,156.81,897789.44
16,17,844229.4,5,1,3,2,3,52764.3375,6,1,0,2,0.9411764705882353,6.375,3103.7845588235296,0.3333333333333333,5,Iterative,365.57,927498.55
10,4,118429.02,3,3,4,1,4,11842.902,4,3,0,3,7.5,1.6,2960.7255,0.75,9,Scrum,41.95,148131.75
18,15,1525316.82,5,3,2,1,3,84739.8233,2,3,0,1,3.6,1.6666666666666667,5649.321555555556,1.5,15,Agile,199.46,1814185.54
10,39,2617037.53,5,2,3,1,3,261703.753,3,5,1,1,1.2820512820512822,11.7,6710.352641025641,1.6666666666666667,10,V-Model,244.31,3641185.05
6,6,80890.27,5,3,1,3,3,13481.7117,3,2,0,2,2.0,3.0,2246.9519444444445,2.0,15,RAD,40.36,105797.54
24,33,3046997.11,1,1,4,3,3,126958.2129,12,3,0,1,2.1818181818181817,16.5,3847.2185732323233,0.75,1,Iterative,856.18,3476859.48
12,17,539965.63,3,4,2,2,1,44997.1358,4,1,1,1,0.7058823529411765,5.666666666666667,2646.890343137255,0.5,12,Agile,165.47,637629.94
29,41,6542218.97,4,1,4,1,4,225593.7576,4,1,0,2,0.7073170731707317,5.655172413793103,5502.28677039529,0.25,4,V-Model,1485.48,7458970.45
29,26,4109695.64,5,2,1,1,4,141713.6428,1,5,0,3,5.576923076923077,0.896551724137931,5450.524721485412,5.0,10,Waterfall,468.68,2085656.51
15,7,504016.52,3,4,2,3,3,33601.1013,6,5,0,3,10.714285714285714,2.8,4800.157333333334,2.5,12,Scrum,102.32,584920.25
24,23,2502539.67,4,1,3,2,3,104272.4863,6,4,0,2,4.173913043478261,5.75,4533.586358695652,1.3333333333333333,4,Iterative,535.03,2763597.83
11,5,227971.93,4,4,1,2,1,20724.7209,2,4,0,2,8.8,0.9090909090909091,4144.944181818181,4.0,16,Scrum,34.78,232489.97
9,6,91405.43,3,2,3,3,2,10156.1589,9,4,0,2,6.0,6.0,1692.693148148148,1.3333333333333333,6,RAD,48.32,89225.05
5,6,115554.92,3,3,4,2,1,23110.984,8,4,0,3,3.3333333333333335,9.6,3851.8306666666667,1.0,9,Scrum,26.96,142580.02
15,12,894336.58,4,3,1,1,4,59622.4387,1,4,1,1,5.0,0.8,4968.536555555555,4.0,12,Scrum,96.17,835021.83
9,3,78189.81,2,2,4,3,2,8687.7567,12,2,0,2,6.0,4.0,2895.918888888889,0.5,4,RAD,34.31,96540.8
3,8,48675.12,4,4,4,2,1,16225.04,8,3,0,2,1.125,21.333333333333332,2028.13,0.75,16,XP,20.27,53606.45
19,21,1971405.53,5,2,3,1,5,103758.1858,3,1,1,2,0.9047619047619048,3.3157894736842106,4940.865989974937,0.3333333333333333,10,V-Model,472.84,2168268.38
7,14,527543.56,5,4,1,2,4,75363.3657,2,3,0,3,1.5,4.0,5383.097551020409,3.0,20,Agile,97.23,586769.13
8,10,379349.57,2,4,4,3,4,47418.6963,12,4,0,3,3.2,15.0,4741.869625,1.0,8,Scrum,95.06,451580.01
9,7,156925.52,1,4,1,1,2,17436.1689,1,3,0,2,3.857142857142857,0.7777777777777778,2490.88126984127,3.0,4,Agile,43.14,187589.31
38,41,5961928.81,5,1,4,1,1,156892.8634,4,2,0,2,1.853658536585366,4.315789473684211,3826.6552053915275,0.5,5,Waterfall,1423.59,6703746.37
14,21,1132504.57,5,1,4,1,4,80893.1836,4,5,1,3,3.3333333333333335,6.0,3852.056360544218,1.25,5,V-Model,200.93,1226476.71
36,43,10211840.59,3,1,3,2,3,283662.2386,6,2,1,1,1.6744186046511629,7.166666666666667,6596.796246770025,0.6666666666666666,3,Spiral,1656.08,13396418.94
39,42,5837608.35,2,1,3,3,4,149682.2654,9,5,0,2,4.642857142857143,9.692307692307692,3563.8634615384613,1.6666666666666667,2,Spiral,1371.4,6761808.45
23,14,1911147.54,4,3,4,1,2,83093.3713,4,2,0,2,3.2857142857142856,2.4347826086956523,5935.240807453416,0.5,12,Waterfall,322.49,2311909.29
5,7,122989.76,3,3,2,2,1,24597.952,4,3,0,2,2.142857142857143,5.6,3513.9931428571426,1.5,9,Scrum,29.29,144248.04
11,4,75914.16,3,3,1,2,2,6901.2873,2,2,0,1,5.5,0.7272727272727273,1725.3218181818183,2.0,9,RAD,34.04,95211.55
11,4,120505.43,5,4,3,3,2,10955.0391,9,4,0,1,11.0,3.272727272727273,2738.759772727273,1.3333333333333333,20,RAD,34.02,135001.7
12,4,206752.71,3,5,3,1,3,17229.3925,3,4,1,3,12.0,1.0,4307.3481249999995,1.3333333333333333,15,Scrum,42.28,239591.57
8,31,470151.99,3,1,3,1,1,58768.9987,3,2,0,2,0.5161290322580645,11.625,1895.7741532258065,0.6666666666666666,3,Iterative,211.45,519237.97
8,19,464683.2,5,1,5,2,4,58085.4,10,3,0,2,1.263157894736842,23.75,3057.1263157894737,0.6,5,V-Model,166.0,628101.7
4,5,26694.27,1,3,4,2,4,6673.5675,8,2,0,2,1.6,10.0,1334.7135,0.5,3,RAD,24.41,27100.6
25,48,4846006.04,5,3,5,2,5,193840.2416,10,2,0,2,1.0416666666666667,19.2,4038.338366666667,0.4,15,Spiral,1646.42,6496282.64
9,31,1053546.22,3,2,3,2,4,117060.6911,6,2,0,2,0.5806451612903226,20.666666666666668,3776.1513261648743,0.6666666666666666,6,Iterative,322.87,1277372.14
10,21,1183958.68,3,3,4,1,4,118395.868,4,2,0,2,0.9523809523809523,8.4,5637.898476190476,0.5,9,Agile,226.26,1465700.87
11,32,897547.25,5,2,3,1,1,81595.2045,3,5,0,3,1.71875,8.727272727272727,2549.8501420454545,1.6666666666666667,10,Iterative,213.04,1017070.09
5,12,187413.8,2,3,4,1,1,37482.76,4,5,0,2,2.0833333333333335,9.6,3123.563333333333,1.25,6,Scrum,33.35,231845.89
75,33,13310566.01,3,2,2,1,4,177474.2135,2,1,0,3,2.272727272727273,0.88,5378.006468686868,0.5,6,SAFe,2723.74,15857468.36
6,6,107228.61,2,4,4,2,2,17871.435,8,4,0,3,4.0,8.0,2978.5725,1.0,8,XP,32.05,134230.33
27,23,4152347.37,4,2,5,1,4,153790.6433,5,2,1,3,2.347826086956522,4.2592592592592595,6686.549710144927,0.4,8,V-Model,826.17,4558329.28
45,17,5159202.31,5,2,2,3,5,114648.9402,6,2,0,3,5.294117647058823,2.2666666666666666,6744.055307189542,1.0,10,SAFe,1085.78,6784890.24
10,10,357605.37,4,5,1,2,2,35760.537,2,4,0,2,4.0,2.0,3576.0537,4.0,20,Scrum,69.03,448242.6
28,40,4396338.71,4,1,4,1,5,157012.0968,4,1,1,2,0.7,5.714285714285714,3925.3024196428573,0.25,4,V-Model,1434.83,5294949.57
11,7,250561.2,3,3,2,3,1,22778.2909,6,4,0,3,6.285714285714286,3.8181818181818183,3254.0415584415587,2.0,9,Agile,64.22,315598.47
20,25,2396736.96,4,1,4,1,5,119836.848,4,4,1,2,3.2,5.0,4793.47392,1.0,4,V-Model,432.4,2451854.24
15,12,672347.55,4,3,2,1,3,44823.17,2,5,0,3,6.25,1.6,3735.264166666667,2.5,12,Scrum,140.86,889986.12
3,12,67636.86,4,3,4,3,3,22545.62,12,3,1,2,0.75,48.0,1878.8016666666667,0.75,12,XP,47.25,83253.67
54,14,7050167.64,1,2,3,2,5,130558.66,6,1,0,3,3.857142857142857,1.5555555555555556,9325.618571428571,0.3333333333333333,2,SAFe,1110.0,8219613.92
8,14,483930.32,3,3,3,2,1,60491.29,6,2,0,2,1.1428571428571428,10.5,4320.806428571429,0.6666666666666666,9,Iterative,112.47,706238.66
43,42,8152465.15,3,1,5,2,3,189592.2128,10,3,0,1,3.0714285714285716,9.767441860465116,4514.100304540421,0.6,3,Spiral,2088.56,10147097.24
18,9,457094.54,4,3,4,2,3,25394.1411,8,2,1,2,4.0,4.0,2821.5712345679012,0.5,12,Iterative,223.4,592940.7
12,6,295807.48,3,5,3,2,4,24650.6233,6,5,0,2,10.0,3.0,4108.437222222222,1.6666666666666667,15,Scrum,58.54,344100.13
25,36,2294768.19,3,1,2,3,1,91790.7276,6,5,0,1,3.4722222222222223,8.64,2549.7424333333333,2.5,3,Iterative,522.86,2607421.39
22,29,4306613.17,2,3,3,3,4,195755.1441,9,5,1,1,3.793103448275862,11.863636363636363,6750.177382445141,1.6666666666666667,6,Spiral,461.04,5763195.93
21,28,1761585.07,3,2,4,3,2,83885.0033,12,2,0,2,1.5,16.0,2995.8929761904765,0.5,6,Iterative,732.45,1995142.26
15,7,216677.36,3,3,1,1,2,14445.1573,1,4,0,2,8.571428571428571,0.4666666666666667,2063.5939047619045,4.0,9,Scrum,64.43,245827.11
34,45,6586268.9,5,1,4,2,4,193713.7912,8,1,0,2,0.7555555555555555,10.588235294117647,4304.75091503268,0.25,5,Spiral,2245.19,8035761.68
57,24,6951471.29,4,4,2,1,5,121955.6367,2,3,0,1,7.125,0.8421052631578947,5081.484861111111,1.5,16,SAFe,1004.6,8694135.27
16,33,2878955.84,5,1,5,1,4,179934.74,5,1,0,2,0.48484848484848486,10.3125,5452.567878787879,0.2,5,V-Model,735.67,3300964.78
12,5,136858.98,1,2,1,2,2,11404.915,2,4,0,3,9.6,0.8333333333333334,2280.983,4.0,2,RAD,47.8,180983.3
31,34,4479133.58,1,2,3,1,3,144488.18,3,3,0,3,2.735294117647059,3.2903225806451615,4249.652352941176,1.0,2,SAFe,1095.96,4945202.01
31,43,3764668.98,4,3,2,2,1,121440.9348,4,2,0,3,1.441860465116279,5.548387096774194,2824.2077869467366,1.0,12,Waterfall,1279.54,4714151.09
